DATE_HOUR,DAILYSUNRISE,DAILYSUNSET,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYDRYBULBTEMPF,HOURLYPRECIP,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURECHANGE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDDIRECTION,HOURLYWINDGUSTSPEED,HOURLYWINDSPEED
2015-12-16 15,724.0,1724.0,29.92,24.0,55.5,0.0,,0.06,6.0,29.5,29.91,CLR:00,29.295,10.0,47.5,345.0,,11.0
2015-12-16 16,724.0,1724.0,29.92,24.0,54.0,0.0,,,,31.0,29.92,CLR:00,29.28,10.0,47.0,330.0,,10.0
2015-12-16 17,724.0,1724.0,29.93,26.0,49.0,0.0,,,3.0,41.0,29.93,CLR:00,29.29,10.0,42.0,340.0,,8.0
2015-12-16 18,725.0,1724.0,29.95,27.0,48.5,0.0,,-0.01,3.0,43.5,29.94,CLR:00,29.315,10.0,41.5,340.0,,7.5
2015-12-16 19,725.0,1724.0,29.96,28.0,46.0,0.0,,,,50.0,29.96,CLR:00,29.32,10.0,40.0,330.0,,9.0
2015-12-16 20,725.0,1724.0,29.99,27.0,49.0,0.0,,,3.0,43.0,29.99,CLR:00,29.35,10.0,42.0,310.0,,11.0
2015-12-16 21,725.0,1724.0,30.01,27.0,47.0,0.0,,-0.06,3.0,46.0,29.995,CLR:00,29.375,10.0,40.5,310.0,,11.0
2015-12-16 22,725.0,1724.0,30.02,27.0,45.0,0.0,,,,49.0,30.02,CLR:00,29.38,10.0,39.0,310.0,,11.0
2015-12-16 23,725.0,1724.0,30.02,27.0,44.0,0.0,,,1.0,51.0,30.02,CLR:00,29.38,10.0,38.0,310.0,,9.0
2015-12-17 00,725.0,1724.0,30.01,29.0,42.5,0.0,,-0.03,1.0,59.0,30.015,CLR:00,29.39,10.0,37.5,315.0,,9.0
2015-12-17 01,725.0,1724.0,29.99,30.0,39.0,0.0,,,,70.0,29.99,CLR:00,29.35,10.0,35.0,0.0,,0.0
2015-12-17 02,725.0,1724.0,29.98,28.0,40.0,0.0,,,8.0,63.0,29.98,CLR:00,29.34,10.0,35.0,20.0,,3.0
2015-12-17 03,725.0,1724.0,30.0,28.0,40.0,0.0,,0.04,8.0,63.0,29.99,CLR:00,29.365,10.0,35.0,155.0,,3.0
2015-12-17 04,725.0,1724.0,30.01,29.0,38.0,0.0,,,,70.0,30.01,CLR:00,29.37,10.0,34.0,300.0,,5.0
2015-12-17 05,725.0,1724.0,30.01,29.0,36.0,0.0,,,1.0,76.0,30.01,CLR:00,29.37,10.0,33.0,0.0,,0.0
2015-12-17 06,725.0,1724.0,30.01,28.5,36.0,0.0,,-0.02,1.0,74.5,30.015,CLR:00,29.385,10.0,33.0,0.0,,0.0
2015-12-17 07,725.0,1724.0,30.02,27.0,33.0,0.0,,,,78.0,30.03,CLR:00,29.38,10.0,31.0,0.0,,0.0
2015-12-17 08,725.0,1724.0,30.03,32.0,41.0,0.0,,,2.0,70.0,30.03,CLR:00,29.39,10.0,37.0,190.0,,3.0
2015-12-17 09,725.0,1724.0,30.05,33.0,43.5,0.0,,-0.03,2.0,66.5,30.04,CLR:00,29.415,10.0,39.0,190.0,,3.0
2015-12-17 10,725.0,1724.0,30.05,28.0,51.0,0.0,,,,41.0,30.05,CLR:00,29.41,10.0,44.0,140.0,,8.0
2015-12-17 11,725.0,1724.0,30.02,30.0,53.0,0.0,,,8.0,41.0,30.02,CLR:00,29.38,10.0,46.0,150.0,,7.0
2015-12-17 12,725.0,1724.0,29.98,28.5,54.5,0.0,,0.01,8.0,37.0,30.0,CLR:00,29.375,10.0,47.0,170.0,,7.5
2015-12-17 13,725.0,1724.0,29.96,26.0,57.0,0.0,,,,30.0,29.96,CLR:00,29.32,10.0,49.0,210.0,,11.0
2015-12-17 14,725.0,1724.0,29.95,24.0,58.0,0.0,,,6.0,27.0,29.95,FEW:02 50,29.31,10.0,51.0,,17.0,8.0
2015-12-17 15,725.0,1724.0,29.95,24.5,58.5,0.0,,0.07,6.0,27.0,29.95,57::FEW:02 50,29.325,10.0,51.0,225.0,,9.5
2015-12-17 16,725.0,1724.0,29.97,25.0,58.0,0.0,,,,28.0,29.96,FEW:02 50,29.33,10.0,50.0,250.0,,8.0
2015-12-17 17,725.0,1724.0,30.0,23.0,57.0,0.0,,,3.0,27.0,29.99,FEW:02 50,29.36,10.0,50.0,300.0,25.0,18.0
2015-12-17 18,725.0,1724.0,30.04,25.0,55.0,0.0,,-0.05,3.0,32.0,30.015,57::FEW:02 50,29.395,10.0,47.5,300.0,32.0,20.0
2015-12-17 19,725.0,1724.0,30.08,27.0,50.0,0.0,,,,41.0,30.09,FEW:02 50,29.44,10.0,43.0,300.0,,18.0
2015-12-17 20,725.0,1724.0,30.15,27.0,45.0,0.0,,,3.0,49.0,30.15,CLR:00,29.51,10.0,39.0,350.0,,17.0
2015-12-17 21,725.0,1724.0,30.21,27.0,44.5,0.0,,-0.15,3.0,50.0,30.18,FEW:02 80,29.555,10.0,38.5,345.0,,16.0
2015-12-17 22,725.0,1724.0,30.24,28.0,42.0,0.0,,,,58.0,30.24,FEW:02 80,29.6,10.0,37.0,330.0,,14.0
2015-12-17 23,725.0,1724.0,30.28,30.0,41.0,0.0,,,1.0,65.0,30.28,FEW:02 15,29.64,10.0,37.0,320.0,,17.0
2015-12-18 00,725.0,1724.0,30.27,30.0,39.5,0.0,,-0.13,1.0,69.0,30.275,15::CLR:00,29.645,10.0,36.0,330.0,26.0,19.0
2015-12-18 01,725.0,1724.0,30.28,30.0,37.0,0.0,,,,76.0,30.28,FEW:02 15,29.64,10.0,34.0,340.0,,16.0
2015-12-18 02,725.0,1724.0,30.28,28.0,35.0,0.0,,,3.0,76.0,30.28,FEW:02 15,29.64,10.0,32.0,10.0,,10.0
2015-12-18 03,725.0,1724.0,30.3,28.0,35.0,0.0,,0.0,4.0,76.0,30.29,15::FEW:02 15,29.66,10.0,32.0,165.0,,7.5
2015-12-18 04,725.0,1724.0,30.3,28.0,34.0,0.0,,,,79.0,30.3,FEW:02 14 FEW:02 80,29.66,10.0,32.0,350.0,,8.0
2015-12-18 05,725.0,1724.0,30.33,28.0,33.0,0.0,,,3.0,82.0,30.33,FEW:02 13,29.69,10.0,31.0,320.0,,8.0
2015-12-18 06,725.0,1724.0,30.34,28.0,32.5,0.0,,-0.05,3.0,83.5,30.34,15::FEW:02 14,29.705,10.0,30.5,335.0,,7.5
2015-12-18 07,725.0,1724.0,30.35,28.0,33.0,0.0,,,,82.0,30.36,FEW:02 15,29.7,10.0,31.0,340.0,,8.0
2015-12-18 08,725.0,1724.0,30.39,29.0,37.0,0.0,,,3.0,73.0,30.39,FEW:02 15,29.75,10.0,34.0,300.0,,5.0
2015-12-18 09,725.0,1724.0,30.42,29.0,38.0,0.0,,-0.06,3.0,70.0,30.405,15::FEW:02 15,29.775,10.0,34.5,300.0,,4.0
2015-12-18 10,725.0,1724.0,30.42,30.0,42.0,0.0,,,,62.0,30.42,FEW:02 15,29.78,10.0,37.0,0.0,,0.0
2015-12-18 11,725.0,1724.0,30.39,29.0,44.0,0.0,,,0.0,55.0,30.4,CLR:00,29.75,10.0,38.0,240.0,,5.0
2015-12-18 12,725.0,1724.0,30.36,29.0,45.5,0.0,,0.01,,52.5,30.38,CLR:00,29.745,10.0,39.5,200.0,,4.0
2015-12-18 13,725.0,1724.0,30.33,28.0,49.0,0.0,,,,44.0,30.33,CLR:00,29.69,10.0,42.0,,,3.0
2015-12-18 14,725.0,1724.0,30.32,27.0,50.0,0.0,,,6.0,41.0,30.32,CLR:00,29.68,10.0,43.0,0.0,,0.0
2015-12-18 15,725.0,1724.0,30.31,27.0,51.0,0.0,,,,39.0,30.31,CLR:00,29.67,10.0,44.0,160.0,,6.0
2015-12-18 16,725.0,1724.0,30.3,29.0,49.0,0.0,,,,46.0,30.31,CLR:00,29.66,10.0,42.0,160.0,,7.0
2015-12-18 17,725.0,1724.0,30.3,30.0,45.0,0.0,,,6.0,56.0,30.3,CLR:00,29.66,10.0,39.0,160.0,,7.0
2015-12-18 18,726.0,1725.0,30.3,30.0,44.5,0.0,,0.02,6.0,57.0,30.305,CLR:00,29.67,10.0,39.0,160.0,,7.5
2015-12-18 19,726.0,1725.0,30.32,32.0,43.0,0.0,,,,65.0,30.32,CLR:00,29.68,10.0,38.0,160.0,,8.0
2015-12-18 20,726.0,1725.0,30.33,32.0,41.0,0.0,,,3.0,70.0,30.33,CLR:00,29.69,10.0,37.0,150.0,,6.0
2015-12-18 21,726.0,1725.0,30.34,32.0,40.5,0.0,,-0.03,3.0,71.5,30.335,CLR:00,29.705,10.0,37.0,150.0,,6.5
2015-12-18 22,726.0,1725.0,30.35,32.0,39.0,0.0,,,,76.0,30.35,CLR:00,29.7,10.0,36.0,150.0,,7.0
2015-12-18 23,726.0,1725.0,30.35,32.0,39.0,0.0,,,1.0,76.0,30.35,CLR:00,29.7,10.0,36.0,130.0,,5.0
2015-12-19 00,726.0,1725.0,30.34,31.5,38.0,0.0,,-0.02,1.0,77.5,30.35,CLR:00,29.715,10.0,35.0,125.0,,6.0
2015-12-19 01,726.0,1725.0,30.35,32.0,37.0,0.0,,,,82.0,30.35,CLR:00,29.7,10.0,35.0,130.0,,5.0
2015-12-19 02,726.0,1725.0,30.36,31.0,36.0,0.0,,,3.0,82.0,30.36,CLR:00,29.72,10.0,34.0,120.0,,6.0
2015-12-19 03,726.0,1725.0,30.36,31.5,36.0,0.0,,-0.01,3.0,84.0,30.36,CLR:00,29.73,10.0,34.0,115.0,,6.0
2015-12-19 04,726.0,1725.0,30.35,31.0,36.0,0.0,,,,82.0,30.35,CLR:00,29.7,10.0,34.0,140.0,,6.0
2015-12-19 05,726.0,1725.0,30.37,32.0,36.0,0.0,,,3.0,86.0,30.38,CLR:00,29.73,10.0,34.0,130.0,,6.0
2015-12-19 06,726.0,1725.0,30.38,31.5,36.0,0.0,,-0.01,3.0,84.0,30.385,CLR:00,29.74,10.0,34.0,65.0,,3.0
2015-12-19 07,726.0,1725.0,30.4,32.0,39.0,0.0,,,,76.0,30.41,CLR:00,29.75,10.0,36.0,130.0,,3.0
2015-12-19 08,726.0,1725.0,30.42,36.0,45.0,0.0,,,3.0,71.0,30.42,CLR:00,29.78,10.0,41.0,170.0,,9.0
2015-12-19 09,726.0,1725.0,30.44,35.5,47.5,0.0,,-0.05,3.0,64.0,30.43,CLR:00,29.795,10.0,42.5,175.0,,13.0
2015-12-19 10,726.0,1725.0,30.43,35.0,55.0,0.0,,,,47.0,30.43,CLR:00,29.78,10.0,48.0,180.0,24.0,15.0
2015-12-19 11,726.0,1725.0,30.41,33.0,58.0,0.0,,,8.0,39.0,30.41,FEW:02 300,29.76,10.0,50.0,190.0,,21.0
2015-12-19 12,726.0,1725.0,30.37,33.5,59.0,0.0,,0.01,8.0,38.5,30.39,FEW:02 300,29.76,10.0,51.0,185.0,23.0,18.5
2015-12-19 13,726.0,1725.0,30.34,33.0,62.0,0.0,,,,34.0,30.34,FEW:02 300,29.7,10.0,54.0,170.0,,14.0
2015-12-19 14,726.0,1725.0,30.32,31.0,63.0,0.0,,,6.0,30.0,30.32,SCT:04 300,29.68,10.0,55.0,160.0,,17.0
2015-12-19 15,726.0,1725.0,30.31,31.0,62.5,0.0,,0.09,6.0,30.5,30.315,SCT:04 300,29.685,10.0,54.5,165.0,,17.5
2015-12-19 16,726.0,1725.0,30.31,32.0,60.0,0.0,,,,35.0,30.31,FEW:02 200 BKN:07 300,29.67,10.0,52.0,160.0,,13.0
2015-12-19 17,726.0,1725.0,30.31,34.0,56.0,0.0,,,6.0,44.0,30.31,FEW:02 200 BKN:07 300,29.67,10.0,48.0,160.0,,10.0
2015-12-19 18,726.0,1725.0,30.3,34.5,53.0,0.0,,0.01,6.0,50.5,30.305,BKN:07 300,29.675,10.0,46.0,160.0,,9.0
2015-12-19 19,726.0,1725.0,30.31,37.0,53.0,0.0,,,,55.0,30.31,BKN:07 300,29.67,10.0,46.0,160.0,,9.0
2015-12-19 20,726.0,1725.0,30.31,37.0,52.0,0.0,,,5.0,57.0,30.31,BKN:07 300,29.67,10.0,46.0,150.0,,9.0
2015-12-19 21,726.0,1725.0,30.31,36.5,52.0,0.0,,0.0,5.0,56.0,30.31,BKN:07 250,29.68,10.0,46.0,155.0,,9.0
2015-12-19 22,726.0,1725.0,30.3,35.0,51.0,0.0,,,,54.0,30.3,BKN:07 250,29.66,10.0,45.0,170.0,,11.0
2015-12-19 23,726.0,1725.0,30.3,37.0,51.0,0.0,,,8.0,59.0,30.3,BKN:07 250,29.66,10.0,45.0,160.0,,10.0
2015-12-20 00,726.0,1725.0,30.28,38.5,51.5,0.0,,0.01,8.0,61.5,30.285,BKN:07 250,29.66,10.0,46.0,165.0,,14.0
2015-12-20 01,726.0,1725.0,30.25,41.0,50.0,0.0,,,,71.0,30.24,BKN:07 240,29.61,10.0,46.0,160.0,,13.0
2015-12-20 02,726.0,1725.0,30.24,43.0,50.0,0.0,,,6.0,77.0,30.23,BKN:07 240,29.6,10.0,46.0,170.0,,15.0
2015-12-20 03,726.0,1725.0,30.23,43.0,50.6666666667,0.0,,0.06,6.0,75.0,30.225,BKN:07 20 BKN:07 240::OVC:08 20,29.6,10.0,46.6666666667,166.666666667,,14.0
2015-12-20 04,726.0,1725.0,30.21,43.0,50.0,0.0,,,,77.0,30.21,OVC:08 18,29.57,10.0,46.0,160.0,,10.0
2015-12-20 05,726.0,1725.0,30.18,42.0,50.0,0.0,,,8.0,74.0,30.17,OVC:08 16,29.54,10.0,46.0,160.0,,9.0
2015-12-20 06,726.0,1725.0,30.185,42.3333333333,50.0,0.0,,0.06,8.0,75.0,30.18,15::OVC:08 14::OVC:08 13,29.5533333333,10.0,46.0,166.666666667,,8.66666666667
2015-12-20 07,726.0,1725.0,30.16,45.0,51.0,0.0,,,,80.0,30.16,OVC:08 11,29.52,10.0,48.0,150.0,,10.0
2015-12-20 08,726.0,1725.0,30.16,46.0,51.0,0.0,,,8.0,83.0,30.16,OVC:08 9::OVC:08 9,29.52,10.0,48.0,155.0,,10.0
2015-12-20 09,726.0,1725.0,30.16,46.5,51.5,0.0,,0.02,8.0,83.0,30.16,8::OVC:08 7,29.535,10.0,48.5,160.0,,10.0
2015-12-20 10,726.0,1725.0,30.14,49.0,53.0,0.0,,,,86.0,30.14,OVC:08 7,29.5,9.0,51.0,160.0,,13.0
2015-12-20 11,726.0,1725.0,30.1,50.0,56.0,0.0,,,8.0,81.0,30.1,OVC:08 8,29.46,9.0,53.0,160.0,,11.0
2015-12-20 12,726.0,1725.0,30.05,51.5,57.5,0.0,,0.06,8.0,81.0,30.07,8::OVC:08 8,29.45,10.0,54.0,170.0,,12.5
2015-12-20 13,726.0,1725.0,30.02,53.6666666667,61.0,0.0,,,,77.0,30.0,OVC:08 11::FEW:02 12 BKN:07 15 OVC:08 19::BKN:07 19 OVC:08 25,29.38,10.0,56.6666666667,173.333333333,,16.3333333333
2015-12-20 14,726.0,1725.0,29.97,55.0,63.0,0.0,,,6.0,75.0,29.96,BKN:07 21 OVC:08 26,29.33,10.0,58.0,180.0,,15.0
2015-12-20 15,726.0,1725.0,29.95,55.0,63.5,0.0,,0.13,6.0,74.0,29.95,26::BKN:07 18 OVC:08 26,29.335,10.0,58.5,170.0,25.0,15.0
2015-12-20 16,726.0,1725.0,29.94,56.0,63.0,0.0,,,,78.0,29.94,BKN:07 20 BKN:07 25 OVC:08 45,29.3,10.0,59.0,170.0,24.0,17.0
2015-12-20 17,726.0,1725.0,29.94,56.0,62.0,0.0,,,6.0,80.0,29.94,FEW:02 14 BKN:07 21 OVC:08 44,29.3,10.0,58.0,160.0,,17.0
2015-12-20 18,727.0,1726.0,29.93,56.6666666667,62.0,0.0,,0.02,6.0,82.6666666667,29.925,15::BKN:07 14 BKN:07 22 BKN:07 44::BKN:07 14 BKN:07 23 BKN:07 120,29.3033333333,10.0,58.6666666667,166.666666667,29.0,19.3333333333
2015-12-20 19,727.0,1726.0,29.93,57.6666666667,62.6666666667,0.0,,,,84.0,29.93,SCT:04 14 BKN:07 27 BKN:07 120::FEW:02 14 SCT:04 26 BKN:07 120::SCT:04 14 SCT:04 26 BKN:07 120,29.29,10.0,59.6666666667,170.0,26.3333333333,20.6666666667
2015-12-20 20,727.0,1726.0,29.9333333333,58.0,63.0,0.0,,,6.0,84.0,29.93,SCT:04 14 BKN:07 21 OVC:08 120::BKN:07 14 OVC:08 21::BKN:07 12 OVC:08 24,29.2933333333,10.0,60.0,170.0,25.0,17.3333333333
2015-12-20 21,727.0,1726.0,29.9266666667,58.5,63.0,0.0,,0.01,6.0,85.75,29.925,15::SCT:04 13 BKN:07 25 OVC:08 29::BKN:07 13 OVC:08 25::BKN:07 13 OVC:08 25,29.295,10.0,60.0,177.5,,14.75
2015-12-20 22,727.0,1726.0,29.94,59.0,64.0,0.0,,,,83.5,29.93,OVC:08 15::OVC:08 15,29.3,10.0,61.0,195.0,,18.0
2015-12-20 23,727.0,1726.0,29.9333333333,60.0,64.3333333333,0.0,,,0.0,85.3333333333,29.92,OVC:08 14::FEW:02 14 OVC:08 22::BKN:07 19 OVC:08 24,29.2933333333,10.0,61.6666666667,190.0,,17.0
2015-12-21 00,727.0,1726.0,29.93,60.0,65.0,0.0,,0.0,,84.0,29.92,15::BKN:07 18 OVC:08 24,29.305,10.0,62.0,195.0,,16.0
2015-12-21 01,727.0,1726.0,29.92,60.0,64.0,0.0,,,,87.0,29.91,OVC:08 26,29.28,10.0,61.0,200.0,,16.0
2015-12-21 02,727.0,1726.0,29.93,59.0,64.0,0.0,,,5.0,84.0,29.91,OVC:08 26,29.29,10.0,61.0,200.0,,11.0
2015-12-21 03,727.0,1726.0,29.92,58.5,62.5,0.0,,0.01,5.0,87.0,29.91,26::BKN:07 27,29.3,10.0,60.0,205.0,,10.0
2015-12-21 04,727.0,1726.0,29.92,58.0,61.0,0.0,,,,90.0,29.91,SCT:04 26::FEW:02 26 BKN:07 300,29.28,10.0,59.0,205.0,,8.5
2015-12-21 05,727.0,1726.0,29.93,58.0,60.0,0.0,,,3.0,93.0,29.92,FEW:02 25 BKN:07 300,29.29,10.0,59.0,210.0,,10.0
2015-12-21 06,727.0,1726.0,29.94,57.5,60.0,0.0,,0.0,3.0,91.5,29.92,26::FEW:02 25 SCT:04 300,29.31,10.0,58.5,230.0,,8.5
2015-12-21 07,727.0,1726.0,29.94,56.0,59.0,0.0,MI:1 FG:2 |FG:31 |FG:12,,,90.0,29.93,FEW:02 27 BKN:07 250,29.3,6.0,57.0,220.0,,8.0
2015-12-21 08,727.0,1726.0,29.95,57.0,59.0,0.0,,,2.0,93.0,29.94,BKN:07 250,29.31,7.0,58.0,210.0,,9.0
2015-12-21 09,727.0,1726.0,29.96,57.0,60.5,0.0,,-0.02,2.0,88.5,29.945,BKN:07 250,29.33,10.0,58.5,230.0,,9.0
2015-12-21 10,727.0,1726.0,29.97,50.0,64.0,0.0,,,,60.0,29.96,SCT:04 250,29.33,10.0,57.0,280.0,,11.0
2015-12-21 11,727.0,1726.0,29.95,47.0,66.0,0.0,,,8.0,50.0,29.93,FEW:02 100 SCT:04 250,29.31,10.0,58.0,250.0,,9.0
2015-12-21 12,727.0,1726.0,29.93,45.0,67.5,0.0,,0.01,8.0,44.5,29.92,FEW:02 100 FEW:02 250,29.315,10.0,59.0,265.0,,9.5
2015-12-21 13,727.0,1726.0,29.89,43.0,70.0,0.0,,,,38.0,29.88,FEW:02 100 FEW:02 250,29.25,10.0,60.0,280.0,,9.0
2015-12-21 14,727.0,1726.0,29.87,40.0,72.0,0.0,,,8.0,31.0,29.86,FEW:02 100 FEW:02 250,29.24,10.0,63.0,0.0,,0.0
2015-12-21 15,727.0,1726.0,29.86,38.5,72.5,0.0,,0.07,8.0,29.0,29.85,FEW:02 120 FEW:02 300,29.24,10.0,63.5,140.0,,3.5
2015-12-21 16,727.0,1726.0,29.88,35.0,71.0,0.0,,,,27.0,29.87,FEW:02 120 FEW:02 300,29.24,10.0,62.0,290.0,,8.0
2015-12-21 17,727.0,1726.0,29.91,33.0,67.0,0.0,,,3.0,28.0,29.89,FEW:02 300,29.27,10.0,59.0,320.0,,9.0
2015-12-21 18,727.0,1726.0,29.92,34.0,65.0,0.0,,-0.03,3.0,31.5,29.9,FEW:02 300,29.29,10.0,56.5,330.0,,7.0
2015-12-21 19,727.0,1726.0,29.92,37.0,55.0,0.0,,,,51.0,29.91,CLR:00,29.28,10.0,48.0,0.0,,0.0
2015-12-21 20,727.0,1726.0,29.92,36.0,55.0,0.0,,,1.0,49.0,29.91,FEW:02 300,29.28,10.0,48.0,10.0,,5.0
2015-12-21 21,727.0,1726.0,29.9,37.0,54.5,0.0,,-0.01,1.0,52.0,29.9,CLR:00,29.285,10.0,47.5,20.0,,5.0
2015-12-21 22,727.0,1726.0,29.91,39.0,54.0,0.0,,,,57.0,29.9,CLR:00,29.27,10.0,48.0,360.0,,3.0
2015-12-21 23,727.0,1726.0,29.92,38.0,52.0,0.0,,,5.0,59.0,29.91,CLR:00,29.28,10.0,46.0,0.0,,0.0
2015-12-22 00,727.0,1726.0,29.9,37.5,52.0,0.0,,0.0,5.0,58.0,29.895,CLR:00,29.285,10.0,46.0,45.0,,1.5
2015-12-22 01,727.0,1726.0,29.88,38.0,47.0,0.0,,,,71.0,29.87,CLR:00,29.24,10.0,43.0,80.0,,3.0
2015-12-22 02,727.0,1726.0,29.86,39.0,48.0,0.0,,,6.0,71.0,29.85,CLR:00,29.22,10.0,44.0,0.0,,0.0
2015-12-22 03,727.0,1726.0,29.85,38.5,47.5,0.0,,0.05,6.0,71.0,29.845,CLR:00,29.23,10.0,43.5,15.0,,1.5
2015-12-22 04,727.0,1726.0,29.83,38.0,47.0,0.0,,,,71.0,29.82,CLR:00,29.19,10.0,43.0,0.0,,0.0
2015-12-22 05,727.0,1726.0,29.82,39.0,46.0,0.0,,,7.0,77.0,29.81,CLR:00,29.18,10.0,43.0,0.0,,0.0
2015-12-22 06,727.0,1726.0,29.81,39.5,46.5,0.0,,0.05,7.0,77.0,29.81,FEW:02 250,29.195,10.0,43.5,0.0,,0.0
2015-12-22 07,727.0,1726.0,29.82,40.0,46.0,0.0,,,,79.0,29.81,FEW:02 10 FEW:02 250,29.18,10.0,43.0,0.0,,0.0
2015-12-22 08,727.0,1726.0,29.8233333333,44.0,49.0,0.0,,,3.0,83.0,29.82,SCT:04 8 SCT:04 250::BKN:07 6 BKN:07 250::BKN:07 5 OVC:08 250,29.1833333333,10.0,46.0,196.666666667,,5.33333333333
2015-12-22 09,727.0,1726.0,29.8225,49.6,52.6,,-DZ:01 FG:2 |FG:30 s DZ:51 s |::-DZ:01 FG:2 |FG:30 DZ:51 |::-DZ:01 FG:2 |FG:30 DZ:51 |,-0.01,3.0,90.0,29.815,5::BKN:07 4 OVC:08 250::OVC:08 2::VV:09 1::VV:09 1,29.19,0.155,50.8,188.0,,6.6
2015-12-22 10,727.0,1726.0,29.8066666667,54.6666666667,56.3333333333,,-DZ:01 FG:2 |FG:30 DZ:51 |::-DZ:01 FG:2 |FG:30 DZ:51 |::BR:1 ||,,,94.0,29.79,VV:09 1::VV:09 1::OVC:08 1,29.1733333333,0.666666666667,55.3333333333,173.333333333,,9.33333333333
2015-12-22 11,727.0,1726.0,29.77,55.0,61.3333333333,0.0,BR:1 ||,,8.0,80.6666666667,29.73,BKN:07 2::SCT:04 2 SCT:04 250::FEW:02 2 FEW:02 250,29.14,6.66666666667,57.3333333333,176.666666667,,8.66666666667
2015-12-22 12,727.0,1726.0,29.68,52.5,68.5,0.0,,0.08,8.0,57.5,29.695,2::FEW:02 250,29.09,10.0,61.0,170.0,,12.5
2015-12-22 13,727.0,1726.0,29.63,47.0,74.0,0.0,,,,38.0,29.61,FEW:02 250,29.0,10.0,64.0,160.0,,11.0
2015-12-22 14,727.0,1726.0,29.59,46.0,72.0,0.0,,,6.0,40.0,29.57,BKN:07 300,28.96,10.0,62.0,150.0,,17.0
2015-12-22 15,727.0,1726.0,29.55,47.5,71.0,0.0,,0.15,6.0,43.5,29.555,SCT:04 250 BKN:07 300,28.95,10.0,61.5,150.0,22.0,15.5
2015-12-22 16,727.0,1726.0,29.53,47.0,71.0,0.0,,,,42.0,29.52,SCT:04 250 BKN:07 300,28.9,10.0,61.0,170.0,,13.0
2015-12-22 17,727.0,1726.0,29.52,48.0,65.0,0.0,,,6.0,54.0,29.51,FEW:02 250 BKN:07 300,28.89,10.0,57.0,160.0,,9.0
2015-12-22 18,728.0,1727.0,29.52,48.5,64.0,0.0,,0.06,6.0,57.0,29.515,BKN:07 300,28.905,10.0,56.5,155.0,,8.5
2015-12-22 19,728.0,1727.0,29.51,54.0,64.0,0.0,,,,70.0,29.51,BKN:07 300,28.88,10.0,58.0,150.0,,9.0
2015-12-22 20,728.0,1727.0,29.5,58.0,65.0,0.0,,,8.0,78.0,29.49,BKN:07 300,28.87,10.0,61.0,150.0,,13.0
2015-12-22 21,728.0,1727.0,29.49,59.0,65.0,0.0,,0.02,8.0,81.0,29.48,FEW:02 25 BKN:07 250 BKN:07 300,28.88,10.0,61.5,155.0,,13.5
2015-12-22 22,728.0,1727.0,29.47,62.5,66.5,0.0,,,,86.0,29.45,BKN:07 13 OVC:08 180::BKN:07 13 OVC:08 180,28.84,10.0,64.0,180.0,28.0,18.5
2015-12-22 23,728.0,1727.0,29.48,63.0,68.0,0.0,,,5.0,84.0,29.46,BKN:07 14 BKN:07 140 OVC:08 250,28.85,10.0,65.0,190.0,,18.0
2015-12-23 00,728.0,1727.0,29.47,63.0,68.0,0.0,,0.02,5.0,84.0,29.455,15::SCT:04 14 BKN:07 110 OVC:08 250::FEW:02 14 SCT:04 65 SCT:04 95,28.8533333333,10.0,65.0,193.333333333,29.0,18.6666666667
2015-12-23 01,728.0,1727.0,29.42,64.0,68.0,0.0,,,,87.0,29.4,SCT:04 11 SCT:04 70 BKN:07 100,28.79,10.0,65.0,180.0,,18.0
2015-12-23 02,728.0,1727.0,29.43,64.0,68.5,0.0,,,5.0,85.5,29.41,BKN:07 11 BKN:07 70 BKN:07 100::OVC:08 11,28.8,10.0,65.5,195.0,,16.0
2015-12-23 03,728.0,1727.0,29.43,64.0,69.3333333333,0.0,,0.05,5.0,83.6666666667,29.415,15::SCT:04 14 BKN:07 19::SCT:04 13 BKN:07 20 OVC:08 160,28.81,10.0,66.0,200.0,,16.0
2015-12-23 04,728.0,1727.0,29.43,63.0,68.5,0.0,,,,82.5,29.4,FEW:02 13 SCT:04 18 OVC:08 150::FEW:02 14 FEW:02 35 BKN:07 150,28.8,10.0,64.5,205.0,,16.0
2015-12-23 05,728.0,1727.0,29.43,60.0,68.0,0.0,,,8.0,76.0,29.41,FEW:02 15 FEW:02 35 BKN:07 110,28.8,10.0,63.0,210.0,,13.0
2015-12-23 06,728.0,1727.0,29.44,58.5,67.5,0.0,,0.0,8.0,73.5,29.415,15::FEW:02 15 FEW:02 35 BKN:07 160,28.82,10.0,62.0,215.0,,14.5
2015-12-23 07,728.0,1727.0,29.46,54.0,66.0,0.0,,,,65.0,29.44,FEW:02 35 BKN:07 150,28.83,10.0,59.0,220.0,,14.0
2015-12-23 08,728.0,1727.0,29.47,47.0,68.0,0.0,,,1.0,47.0,29.45,FEW:02 35 FEW:02 150,28.84,10.0,59.0,230.0,,17.0
