DATE_HOUR,DAILYSUNRISE,DAILYSUNSET,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYDRYBULBTEMPF,HOURLYPRECIP,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURECHANGE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDDIRECTION,HOURLYWINDGUSTSPEED,HOURLYWINDSPEED
2015-10-30 05,703.0,1739.0,30.11,39.0,46.0,0.0,-1,,,77.0,30.12,4,29.58,10.0,43.0,290.0,,5.0
2015-10-30 06,703.0,1739.0,30.13,39.0,46.0,0.0,-1,,1.0,77.0,30.13,4,29.6,10.0,43.0,330.0,,3.0
2015-10-30 07,703.0,1739.0,30.14,40.0,46.0,0.0,-1,,,79.0,30.15,4,29.61,10.0,43.0,,,3.0
2015-10-30 08,703.0,1739.0,30.17,41.0,47.0,0.0,-1,,,80.0,30.18,4,29.64,10.0,44.0,270.0,,5.0
2015-10-30 09,703.0,1739.0,30.19,40.0,48.0,0.0,-1,,1.0,74.0,30.19,4,29.66,10.0,44.0,0.0,,0.0
2015-10-30 10,703.0,1739.0,30.18,40.0,49.0,0.0,-1,,,71.0,30.19,4,29.65,10.0,45.0,0.0,,0.0
2015-10-30 11,703.0,1739.0,30.21,39.0,50.0,0.0,-1,,,66.0,30.21,4,29.68,10.0,45.0,240.0,,3.0
2015-10-30 12,703.0,1739.0,30.19,38.0,49.0,0.0,-1,,0.0,66.0,30.2,4,29.66,10.0,44.0,260.0,,3.0
2015-10-30 13,703.0,1739.0,30.16,38.0,50.0,0.0,-1,,,63.0,30.16,4,29.63,10.0,45.0,0.0,,0.0
2015-10-30 14,703.0,1739.0,30.17,39.0,50.0,0.0,-1,,,66.0,30.17,4,29.64,10.0,45.0,240.0,,3.0
2015-10-30 15,703.0,1739.0,30.17,38.0,51.0,0.0,-1,,6.0,61.0,30.17,4,29.64,10.0,45.0,0.0,,0.0
2015-10-30 16,703.0,1739.0,30.17,39.0,50.0,0.0,-1,,,66.0,30.18,4,29.64,10.0,45.0,0.0,,0.0
2015-10-30 17,703.0,1739.0,30.15,39.0,49.0,0.0,-1,,,69.0,30.15,4,29.62,10.0,44.0,0.0,,0.0
2015-10-30 18,703.0,1739.0,30.15,40.0,48.0,0.0,-1,,8.0,74.0,30.16,4,29.62,10.0,44.0,0.0,,0.0
2015-10-30 19,704.0,1738.0,30.14,38.0,49.0,0.0,-1,,,66.0,30.14,4,29.61,10.0,44.0,110.0,,6.0
2015-10-30 20,704.0,1738.0,30.15,39.0,48.0,0.0,-1,,,71.0,30.15,4,29.62,10.0,44.0,170.0,,5.0
2015-10-30 21,704.0,1738.0,30.17,38.0,47.0,0.0,-1,,3.0,71.0,30.17,4,29.64,10.0,43.0,160.0,,3.0
2015-10-30 22,704.0,1738.0,30.18,39.0,47.0,0.0,-1,,,74.0,30.19,3,29.65,10.0,43.0,0.0,,0.0
2015-10-30 23,704.0,1738.0,30.16,39.0,42.0,0.0,-1,,,89.0,30.16,0,29.63,10.0,40.0,0.0,,0.0
2015-10-31 00,704.0,1738.0,30.16,40.0,42.0,0.0,-1,,8.0,92.0,30.17,0,29.63,10.0,41.0,0.0,,0.0
2015-10-31 01,704.0,1738.0,30.13,39.0,40.0,0.0,-1,,,97.0,30.13,0,29.6,10.0,39.0,50.0,,3.0
2015-10-31 02,704.0,1738.0,30.12,37.0,44.0,0.0,-1,,,76.0,30.12,0,29.59,10.0,41.0,,,5.0
2015-10-31 03,704.0,1738.0,30.11,39.0,43.0,0.0,-1,,6.0,86.0,30.12,0,29.58,10.0,41.0,60.0,,6.0
2015-10-31 04,704.0,1738.0,30.12,38.0,42.0,0.0,-1,,,85.0,30.13,0,29.59,10.0,40.0,0.0,,0.0
2015-10-31 05,704.0,1738.0,30.13,40.0,42.0,0.0,-1,,,92.0,30.14,0,29.6,10.0,41.0,0.0,,0.0
2015-10-31 06,704.0,1738.0,30.08,38.0,43.0,0.0,-1,,8.0,82.0,30.09,0,29.55,10.0,41.0,,,3.0
2015-10-31 07,704.0,1738.0,30.07,38.0,45.0,0.0,-1,,,77.0,30.08,0,29.54,10.0,42.0,0.0,,0.0
2015-10-31 08,704.0,1738.0,30.1,39.0,46.0,0.0,-1,,,77.0,30.1,0,29.57,10.0,43.0,160.0,,6.0
2015-10-31 09,704.0,1738.0,30.09,39.0,47.0,0.0,-1,,3.0,74.0,30.1,3,29.56,10.0,43.0,200.0,,6.0
2015-10-31 10,704.0,1738.0,30.04,40.0,50.0,0.0,-1,,,68.0,30.05,3,29.51,10.0,45.0,130.0,,6.0
2015-10-31 11,704.0,1738.0,30.02,41.0,53.0,0.0,-1,,,64.0,30.03,2,29.49,10.0,47.0,160.0,,8.0
2015-10-31 12,704.0,1738.0,29.99,42.0,56.0,0.0,-1,,6.0,60.0,30.0,3,29.46,10.0,50.0,190.0,,8.0
2015-10-31 13,704.0,1738.0,29.95,43.0,56.0,0.0,-1,,,62.0,29.95,4,29.42,10.0,50.0,180.0,,9.0
2015-10-31 14,704.0,1738.0,29.93,45.0,56.0,0.0,-1,,,67.0,29.93,3,29.4,10.0,51.0,160.0,,7.0
2015-10-31 15,704.0,1738.0,29.91,46.0,56.0,,0,,6.0,70.0,29.92,2,29.38,10.0,51.0,170.0,,7.0
2015-10-31 16,704.0,1738.0,29.88,47.0,57.0,,-1,,,69.0,29.88,2,29.35,10.0,52.0,170.0,,10.0
2015-10-31 17,704.0,1738.0,29.84,47.0,58.0,0.0,-1,,,67.0,29.84,3,29.31,10.0,52.0,180.0,,10.0
2015-10-31 18,704.0,1738.0,29.88,48.0,58.0,0.0,-1,,5.0,70.0,29.88,1,29.35,10.0,53.0,230.0,,7.0
2015-10-31 19,705.0,1737.0,29.87,49.0,55.0,0.0,-1,,,80.0,29.87,1,29.34,10.0,52.0,0.0,,0.0
2015-10-31 20,705.0,1737.0,29.88,50.0,55.0,,0,,,83.0,29.88,3,29.35,10.0,52.0,290.0,,3.0
2015-10-31 21,705.0,1737.0,29.9,52.0,54.0,0.02,0,,3.0,93.0,29.9,1,29.37,4.0,53.0,210.0,,8.0
2015-10-31 22,705.0,1737.0,29.88,54.0,54.0,0.09,0,,,100.0,29.88,1,29.35,4.0,54.0,210.0,,6.0
2015-10-31 23,705.0,1737.0,29.875,54.0,54.5,0.025,0,,,98.0,29.87,3,29.345,7.5,54.0,205.0,,7.0
2015-11-01 00,705.0,1737.0,29.86,55.0,55.0,0.03,-1,,6.0,100.0,29.86,3,29.33,10.0,55.0,180.0,,9.0
2015-11-01 01,705.0,1737.0,29.8725,55.0,55.0,0.01,0,,,100.0,29.88,3,29.3425,8.5,55.0,205.0,,7.25
2015-11-01 02,705.0,1737.0,29.88,56.0,56.0,0.0,-1,,,100.0,29.88,4,29.35,10.0,56.0,200.0,,7.0
2015-11-01 03,705.0,1737.0,29.9,56.0,56.0,,0,,3.0,100.0,29.9,4,29.37,4.5,56.0,220.0,,7.0
2015-11-01 04,705.0,1737.0,29.91,56.0,56.0,0.01,0,,,100.0,29.92,4,29.38,5.16666666667,56.0,216.666666667,,6.0
2015-11-01 05,705.0,1737.0,29.92,56.0,56.0,0.0,-1,,,100.0,29.92,2,29.39,10.0,56.0,212.5,,5.5
2015-11-01 06,705.0,1737.0,29.935,55.5,55.5,0.0,-1,,2.0,100.0,29.94,3,29.405,10.0,55.5,195.0,,5.0
2015-11-01 07,705.0,1737.0,29.9566666667,54.0,54.3333333333,0.0,-1,,,98.6666666667,29.97,1,29.4266666667,10.0,54.0,226.666666667,,5.33333333333
2015-11-01 08,705.0,1737.0,30.01,55.0,56.0,0.0,-1,,,97.0,30.01,2,29.48,10.0,55.0,200.0,,5.0
2015-11-01 09,705.0,1737.0,30.02,55.0,57.5,0.0,-1,,1.0,91.5,30.02,3,29.49,10.0,56.0,255.0,,6.5
2015-11-01 10,705.0,1737.0,30.02,55.0,60.5,0.0,-1,,,83.5,30.02,2,29.49,10.0,57.0,255.0,,7.0
2015-11-01 11,705.0,1737.0,30.03,54.0,62.0,0.0,-1,,,75.0,30.03,1,29.5,10.0,57.0,220.0,,6.0
2015-11-01 12,705.0,1737.0,30.02,53.0,64.0,0.0,-1,,8.0,68.0,30.02,0,29.49,10.0,58.0,200.0,,9.0
2015-11-01 13,705.0,1737.0,30.01,52.0,64.0,0.0,-1,,,65.0,30.0,0,29.48,10.0,58.0,190.0,,7.0
2015-11-01 14,705.0,1737.0,30.0,51.0,65.0,0.0,-1,,,61.0,30.0,0,29.47,10.0,58.0,220.0,,6.0
2015-11-01 15,705.0,1737.0,30.02,52.0,64.0,0.0,-1,,5.0,65.0,30.01,0,29.49,10.0,58.0,190.0,,6.0
2015-11-01 16,705.0,1737.0,30.03,53.0,61.0,0.0,-1,,,75.0,30.03,0,29.5,10.0,56.0,180.0,,5.0
2015-11-01 17,705.0,1737.0,30.06,52.0,57.0,0.0,-1,,,83.0,30.06,0,29.53,10.0,54.0,210.0,,5.0
2015-11-01 18,705.0,1737.0,30.07,51.0,54.0,0.0,-1,,1.0,90.0,30.07,0,29.54,10.0,52.0,0.0,,0.0
2015-11-01 19,706.0,1736.0,30.07,53.0,53.0,0.0,-1,,,100.0,30.07,0,29.54,10.0,53.0,0.0,,0.0
2015-11-01 20,706.0,1736.0,30.08,51.0,51.0,0.0,-1,,,100.0,30.08,0,29.55,10.0,51.0,0.0,,0.0
2015-11-01 21,706.0,1736.0,30.08,49.0,49.0,0.0,-1,,2.0,100.0,30.09,0,29.55,7.0,49.0,0.0,,0.0
2015-11-01 22,706.0,1736.0,30.085,49.5,49.5,0.0,1,,,100.0,30.09,0,29.555,3.25,49.5,0.0,,0.0
2015-11-01 23,706.0,1736.0,30.081,48.7,48.7,0.0,1,,,100.0,30.08,0,29.551,1.375,48.7,0.0,,0.0
2015-11-02 00,706.0,1736.0,30.07,48.0,48.0,0.0,5,,8.0,100.0,30.07,0,29.54,0.8125,48.0,0.0,,0.0
2015-11-02 01,706.0,1736.0,30.07,46.0,46.0,0.0,5,,,100.0,30.07,-1,29.54,0.25,46.0,0.0,,0.0
2015-11-02 02,706.0,1736.0,30.07,47.0,47.0,0.0,5,,,100.0,30.07,-1,29.54,0.25,47.0,0.0,,0.0
2015-11-02 03,706.0,1736.0,30.06,47.0,47.0,0.0,5,,8.0,100.0,30.06,-1,29.53,0.25,47.0,0.0,,0.0
2015-11-02 04,706.0,1736.0,30.05,46.0,46.0,0.0,5,,,100.0,30.06,-1,29.52,0.25,46.0,0.0,,0.0
2015-11-02 05,706.0,1736.0,30.06,44.0,44.0,0.0,5,,,100.0,30.06,-1,29.53,0.25,44.0,0.0,,0.0
2015-11-02 06,706.0,1736.0,30.08,43.0,43.0,0.0,5,,3.0,100.0,30.09,-1,29.55,0.25,43.0,0.0,,0.0
2015-11-02 07,706.0,1736.0,30.09,44.0,44.0,0.0,5,,,100.0,30.09,-1,29.56,0.25,44.0,0.0,,0.0
2015-11-02 08,706.0,1736.0,30.08,46.0,46.0,0.0,5,,,100.0,30.09,2,29.55,1.25,46.0,195.0,,4.0
2015-11-02 09,706.0,1736.0,30.0966666667,48.6666666667,49.3333333333,0.0,1,,3.0,97.6666666667,30.1,2,29.5666666667,5.66666666667,49.0,56.6666666667,,3.0
2015-11-02 10,706.0,1736.0,30.08,51.0,58.0,0.0,-1,,,78.0,30.09,0,29.55,10.0,54.0,0.0,,0.0
2015-11-02 11,706.0,1736.0,30.07,52.0,62.0,0.0,-1,,,70.0,30.07,0,29.54,8.0,56.0,250.0,,3.0
2015-11-02 12,706.0,1736.0,30.07,48.0,67.0,0.0,-1,,5.0,51.0,30.07,0,29.54,10.0,58.0,,,6.0
2015-11-02 13,706.0,1736.0,30.04,49.0,68.0,0.0,-1,,,51.0,30.04,0,29.51,10.0,59.0,50.0,,6.0
2015-11-02 14,706.0,1736.0,30.03,49.0,69.0,0.0,-1,,,49.0,30.03,0,29.5,10.0,60.0,100.0,,6.0
2015-11-02 15,706.0,1736.0,30.02,48.0,69.0,0.0,-1,,6.0,47.0,30.02,0,29.49,10.0,60.0,90.0,,5.0
2015-11-02 16,706.0,1736.0,30.03,50.0,67.0,0.0,-1,,,55.0,30.03,0,29.5,10.0,59.0,70.0,,6.0
2015-11-02 17,706.0,1736.0,30.05,51.0,57.0,0.0,-1,,,81.0,30.05,0,29.52,10.0,54.0,30.0,,6.0
2015-11-02 18,706.0,1736.0,30.07,50.0,52.0,0.0,-1,,3.0,93.0,30.07,0,29.54,10.0,51.0,0.0,,0.0
2015-11-02 19,707.0,1735.0,30.08,49.0,50.0,0.0,-1,,,96.0,30.08,0,29.55,10.0,49.0,0.0,,0.0
2015-11-02 20,707.0,1735.0,30.08,46.0,46.0,0.0,1,,,100.0,30.09,0,29.55,6.25,46.0,0.0,,0.0
2015-11-02 21,707.0,1735.0,30.09,46.0,46.0,0.0,-1,,1.0,100.0,30.09,0,29.56,10.0,46.0,0.0,,0.0
2015-11-02 22,707.0,1735.0,30.09,44.0,44.3333333333,0.0,1,,,98.6666666667,30.09,0,29.56,7.16666666667,44.0,0.0,,0.0
2015-11-02 23,707.0,1735.0,30.09,42.0,42.0,0.0,-1,,,100.0,30.09,0,29.56,10.0,42.0,0.0,,0.0
2015-11-03 00,707.0,1735.0,30.0975,41.625,41.625,0.0,1,,3.0,100.0,30.1,0,29.5675,1.9375,41.625,0.0,,0.0
2015-11-03 01,707.0,1735.0,30.1033333333,40.4444444444,40.4444444444,0.0,1,,,100.0,30.11,0,29.5733333333,2.69444444444,40.4444444444,0.0,,0.0
2015-11-03 02,707.0,1735.0,30.0966666667,40.6666666667,40.6666666667,0.0,1,,,100.0,30.09,0,29.5666666667,2.91666666667,40.6666666667,40.0,,2.0
2015-11-03 03,707.0,1735.0,30.102,39.8,39.8,0.0,1,,3.0,100.0,30.11,0,29.572,3.2,39.8,12.0,,0.6
2015-11-03 04,707.0,1735.0,30.112,40.6,40.6,0.0,1,,,100.0,30.12,0,29.582,3.45,40.6,42.0,,2.4
2015-11-03 05,707.0,1735.0,30.13,40.0,40.0,0.0,5,,,100.0,30.14,0,29.6,0.916666666667,40.0,23.3333333333,,1.0
2015-11-03 06,707.0,1735.0,30.146,39.8,39.8,0.0,1,,3.0,100.0,30.16,0,29.616,3.3,39.8,38.0,,1.8
2015-11-03 07,707.0,1735.0,30.1633333333,40.6666666667,40.6666666667,0.0,1,,,100.0,30.18,0,29.6333333333,7.25,40.6666666667,0.0,,0.0
2015-11-03 08,707.0,1735.0,30.19,47.0,48.0,0.0,-1,,,96.0,30.19,0,29.66,10.0,47.0,0.0,,0.0
2015-11-03 09,707.0,1735.0,30.19,49.0,56.0,0.0,-1,,1.0,77.0,30.19,0,29.66,10.0,52.0,20.0,,3.0
2015-11-03 10,707.0,1735.0,30.19,52.0,62.0,0.0,-1,,,70.0,30.19,0,29.66,10.0,56.0,0.0,,0.0
2015-11-03 11,707.0,1735.0,30.17,55.0,68.0,0.0,-1,,,63.0,30.17,0,29.64,10.0,61.0,20.0,,6.0
2015-11-03 12,707.0,1735.0,30.14,57.0,72.0,0.0,-1,,8.0,59.0,30.14,0,29.61,10.0,64.0,30.0,,6.0
2015-11-03 13,707.0,1735.0,30.12,58.0,75.0,0.0,-1,,,55.0,30.12,0,29.59,10.0,66.0,,,3.0
2015-11-03 14,707.0,1735.0,30.11,58.0,76.0,0.0,-1,,,54.0,30.12,0,29.58,10.0,67.0,90.0,,6.0
2015-11-03 15,707.0,1735.0,30.11,59.0,76.0,0.0,-1,,6.0,56.0,30.11,0,29.58,10.0,67.0,40.0,,3.0
2015-11-03 16,707.0,1735.0,30.12,58.0,74.0,0.0,-1,,,57.0,30.12,0,29.59,10.0,65.0,80.0,,6.0
2015-11-03 17,707.0,1735.0,30.13,58.0,64.0,0.0,-1,,,81.0,30.14,0,29.6,10.0,60.0,0.0,,0.0
2015-11-03 18,707.0,1735.0,30.15,58.0,59.0,0.0,-1,,3.0,96.0,30.15,0,29.62,10.0,58.0,0.0,,0.0
2015-11-03 19,708.0,1734.0,30.16,56.0,57.0,0.0,-1,,,96.0,30.16,0,29.63,10.0,56.0,0.0,,0.0
2015-11-03 20,708.0,1734.0,30.17,56.0,56.0,0.0,-1,,,100.0,30.17,0,29.64,10.0,56.0,0.0,,0.0
2015-11-03 21,708.0,1734.0,30.17,51.0,51.0,0.0,-1,,1.0,100.0,30.18,0,29.64,10.0,51.0,0.0,,0.0
2015-11-03 22,708.0,1734.0,30.18,52.0,52.0,0.0,-1,,,100.0,30.17,0,29.65,10.0,52.0,0.0,,0.0
2015-11-03 23,708.0,1734.0,30.17,52.0,52.0,0.0,-1,,,100.0,30.17,0,29.64,10.0,52.0,0.0,,0.0
2015-11-04 00,708.0,1734.0,30.17,50.4285714286,50.4285714286,0.0,1,,7.0,100.0,30.17,0,29.64,1.32142857143,50.4285714286,0.0,,0.0
2015-11-04 01,708.0,1734.0,30.17,50.0,50.0,0.0,1,,,100.0,30.17,3,29.64,1.28571428571,50.0,0.0,,0.0
2015-11-04 02,708.0,1734.0,30.17,49.8571428571,49.8571428571,0.0,1,,,100.0,30.17,2,29.64,4.14285714286,49.8571428571,0.0,,0.0
2015-11-04 03,708.0,1734.0,30.17,49.0,49.0,0.0,1,,4.0,100.0,30.17,0,29.64,5.0,49.0,0.0,,0.0
2015-11-04 04,708.0,1734.0,30.18,48.8571428571,48.8571428571,0.0,1,,,100.0,30.18,0,29.65,1.82142857143,48.8571428571,14.2857142857,,0.857142857143
2015-11-04 05,708.0,1734.0,30.192,48.2,48.2,0.0,1,,,100.0,30.19,2,29.662,2.2,48.2,62.0,,1.2
2015-11-04 06,708.0,1734.0,30.2,49.0,49.0,0.0,5,,2.0,100.0,30.21,3,29.67,0.375,49.0,5.0,,1.5
2015-11-04 07,708.0,1734.0,30.212,50.4,50.4,0.0,1,,,100.0,30.22,4,29.682,5.0,50.4,0.0,,0.0
2015-11-04 08,708.0,1734.0,30.24,54.0,54.0,0.0,-1,,,100.0,30.24,4,29.71,10.0,54.0,0.0,,0.0
2015-11-04 09,708.0,1734.0,30.23,56.0,58.0,0.0,-1,,0.0,93.0,30.24,4,29.7,10.0,57.0,0.0,,0.0
2015-11-04 10,708.0,1734.0,30.23,58.0,61.0,0.0,-1,,,90.0,30.23,4,29.7,10.0,59.0,0.0,,0.0
2015-11-04 11,708.0,1734.0,30.23,59.0,65.0,0.0,-1,,,81.0,30.23,4,29.7,10.0,61.0,220.0,,5.0
2015-11-04 12,708.0,1734.0,30.19,60.0,68.0,0.0,-1,,8.0,76.0,30.19,4,29.66,10.0,63.0,0.0,,0.0
2015-11-04 13,708.0,1734.0,30.17,61.0,72.0,0.0,-1,,,68.0,30.17,2,29.64,10.0,65.0,0.0,,0.0
2015-11-04 14,708.0,1734.0,30.16,61.0,74.0,0.0,-1,,,64.0,30.16,3,29.63,10.0,66.0,0.0,,0.0
2015-11-04 15,708.0,1734.0,30.16,62.0,73.0,0.0,-1,,6.0,69.0,30.16,3,29.63,10.0,66.0,0.0,,0.0
2015-11-04 16,708.0,1734.0,30.15,64.0,71.0,0.0,-1,,,79.0,30.15,3,29.62,10.0,66.0,0.0,,0.0
2015-11-04 17,708.0,1734.0,30.16,62.0,65.0,0.0,-1,,,90.0,30.16,3,29.63,10.0,63.0,0.0,,0.0
2015-11-04 18,708.0,1734.0,30.17,62.0,63.0,0.0,-1,,3.0,97.0,30.17,3,29.64,10.0,62.0,0.0,,0.0
2015-11-04 19,709.0,1733.0,30.17,61.0,62.0,0.0,-1,,,96.0,30.17,4,29.64,10.0,61.0,0.0,,0.0
2015-11-04 20,709.0,1733.0,30.17,60.0,62.0,0.0,-1,,,93.0,30.17,4,29.64,10.0,61.0,0.0,,0.0
2015-11-04 21,709.0,1733.0,30.17,60.0,61.0,0.0,-1,,8.0,97.0,30.16,3,29.64,10.0,60.0,0.0,,0.0
2015-11-04 22,709.0,1733.0,30.16,59.0,59.0,0.0,1,,,100.0,30.16,0,29.63,3.375,59.0,0.0,,0.0
2015-11-04 23,709.0,1733.0,30.16,57.5,57.5,0.0,5,,,100.0,30.16,0,29.63,0.375,57.5,0.0,,0.0
2015-11-05 00,709.0,1733.0,30.1622222222,54.5555555556,54.5555555556,0.0,5,,1.0,100.0,30.16,1,29.6322222222,0.666666666667,54.5555555556,0.0,,0.0
2015-11-05 01,709.0,1733.0,30.17,53.0,53.0,0.0,5,,,100.0,30.17,3,29.64,0.5,53.0,0.0,,0.0
2015-11-05 02,709.0,1733.0,30.172,54.6,54.6,0.0,1,,,100.0,30.17,1,29.642,1.7,54.6,0.0,,0.0
2015-11-05 03,709.0,1733.0,30.17,57.0,57.0,0.0,-1,,0.0,100.0,30.17,3,29.64,9.0,57.0,0.0,,0.0
2015-11-05 04,709.0,1733.0,30.17,57.0,57.0,0.0,-1,,,100.0,30.17,4,29.64,8.0,57.0,0.0,,0.0
2015-11-05 05,709.0,1733.0,30.19,57.0,57.0,0.0,-1,,,100.0,30.18,1,29.66,10.0,57.0,0.0,,0.0
2015-11-05 06,709.0,1733.0,30.18,57.0,57.0,0.0,-1,,0.0,100.0,30.18,4,29.65,9.0,57.0,0.0,,0.0
2015-11-05 07,709.0,1733.0,30.2,58.0,58.0,0.0,-1,,,100.0,30.2,4,29.67,10.0,58.0,0.0,,0.0
2015-11-05 08,709.0,1733.0,30.21,60.0,61.0,0.0,-1,,,97.0,30.21,4,29.68,10.0,60.0,0.0,,0.0
2015-11-05 09,709.0,1733.0,30.21,62.0,65.0,0.0,-1,,0.0,90.0,30.2,4,29.68,10.0,63.0,0.0,,0.0
2015-11-05 10,709.0,1733.0,30.19,62.0,68.0,0.0,-1,,,81.0,30.19,4,29.66,10.0,64.0,180.0,,5.0
2015-11-05 11,709.0,1733.0,30.16,63.0,71.0,0.0,-1,,,76.0,30.16,4,29.63,10.0,66.0,140.0,,5.0
2015-11-05 12,709.0,1733.0,30.13,62.0,73.0,0.0,-1,,8.0,69.0,30.13,4,29.6,10.0,66.0,190.0,,7.0
2015-11-05 13,709.0,1733.0,30.11,60.0,74.0,0.0,-1,,,62.0,30.11,1,29.58,10.0,66.0,190.0,,11.0
2015-11-05 14,709.0,1733.0,30.1,58.0,73.0,0.0,-1,,,59.0,30.09,3,29.57,10.0,65.0,200.0,,9.0
2015-11-05 15,709.0,1733.0,30.08,59.0,74.0,0.0,-1,,7.0,60.0,30.07,2,29.55,10.0,66.0,190.0,,7.0
2015-11-05 16,709.0,1733.0,30.07,58.0,71.0,0.0,-1,,,63.0,30.07,3,29.54,10.0,64.0,190.0,,6.0
2015-11-05 17,709.0,1733.0,30.06,58.0,69.0,0.0,-1,,,68.0,30.06,2,29.53,10.0,63.0,160.0,,5.0
2015-11-05 18,709.0,1733.0,30.05,58.0,68.0,0.0,-1,,8.0,70.0,30.05,0,29.52,10.0,62.0,180.0,,5.0
2015-11-05 19,711.0,1732.0,30.04,58.0,67.0,0.0,-1,,,73.0,30.04,0,29.51,10.0,62.0,190.0,,3.0
2015-11-05 20,711.0,1732.0,30.03,58.0,65.0,0.0,-1,,,78.0,30.03,0,29.5,10.0,61.0,220.0,,6.0
2015-11-05 21,711.0,1732.0,30.0,59.0,64.0,0.0,-1,,8.0,84.0,30.0,3,29.47,10.0,61.0,0.0,,0.0
2015-11-05 22,711.0,1732.0,29.99,59.0,63.0,0.0,-1,,,87.0,29.99,0,29.46,10.0,60.0,230.0,,5.0
2015-11-05 23,711.0,1732.0,29.98,61.0,65.0,0.01,0,,,87.0,29.98,2,29.45,10.0,62.0,210.0,,7.0
2015-11-06 00,711.0,1732.0,29.96,62.0,68.0,0.0,-1,,8.0,81.0,29.95,1,29.43,10.0,64.0,190.0,,11.0
2015-11-06 01,711.0,1732.0,29.93,63.0,67.0,,0,,,87.0,29.92,1,29.4,8.0,64.0,180.0,,9.0
2015-11-06 02,711.0,1732.0,29.955,65.5,67.0,0.08,0,,,95.0,29.95,3,29.425,6.25,66.0,240.0,,9.0
2015-11-06 03,711.0,1732.0,29.95,66.0,66.5,0.305,0,,6.0,98.5,29.94,1,29.42,2.0,66.0,225.0,,7.5
2015-11-06 04,711.0,1732.0,29.9283333333,65.6666666667,65.8333333333,0.208,0,,,99.3333333333,29.93,3,29.3983333333,2.25,65.6666666667,201.666666667,34.0,12.5
2015-11-06 05,711.0,1732.0,29.91,63.0,65.0,0.04,0,,,93.0,29.9,4,29.38,10.0,64.0,160.0,21.0,14.0
2015-11-06 06,711.0,1732.0,29.94,63.0,64.0,0.01,0,,5.0,96.0,29.93,1,29.41,10.0,63.0,180.0,,13.0
2015-11-06 07,711.0,1732.0,29.965,63.0,64.0,,-1,,,96.0,29.96,3,29.435,10.0,63.0,205.0,,12.5
2015-11-06 08,711.0,1732.0,29.99,64.0,65.0,,-1,,,97.0,29.98,3,29.46,10.0,64.0,210.0,,10.0
2015-11-06 09,711.0,1732.0,30.01,64.0,66.0,0.0,-1,,1.0,93.5,30.0,2,29.48,10.0,65.0,215.0,,9.5
2015-11-06 10,711.0,1732.0,30.03,64.0,68.0,0.0,-1,,,87.0,30.02,3,29.5,10.0,65.0,240.0,,14.0
2015-11-06 11,711.0,1732.0,30.0175,62.0,68.5,0.0,-1,,,79.75,30.0,1,29.4875,10.0,64.25,232.5,,11.75
2015-11-06 12,711.0,1732.0,30.02,60.0,69.0,0.0,-1,,1.0,73.0,30.02,1,29.49,10.0,63.0,230.0,,14.0
2015-11-06 13,711.0,1732.0,30.03,58.0,69.0,0.0,-1,,,68.0,30.02,3,29.5,10.0,63.0,260.0,,13.0
2015-11-06 14,711.0,1732.0,30.02,58.0,68.0,0.0,-1,,,70.0,30.02,2,29.49,10.0,62.0,250.0,,11.0
2015-11-06 15,711.0,1732.0,30.05,53.0,66.0,0.0,-1,,3.0,63.0,30.04,2,29.52,10.0,59.0,300.0,,8.0
2015-11-06 16,711.0,1732.0,30.06,47.0,63.0,0.0,-1,,,56.0,30.06,3,29.53,10.0,55.0,270.0,,9.0
2015-11-06 17,711.0,1732.0,30.08,46.0,61.0,0.0,-1,,,58.0,30.08,2,29.55,10.0,54.0,,,5.0
2015-11-06 18,711.0,1732.0,30.11,47.0,60.0,0.0,-1,,3.0,62.0,30.11,0,29.58,10.0,54.0,310.0,,5.0
2015-11-06 19,712.0,1731.0,30.13,45.0,58.0,0.0,-1,,,62.0,30.13,0,29.6,10.0,52.0,310.0,,8.0
2015-11-06 20,712.0,1731.0,30.16,44.0,56.0,0.0,-1,,,65.0,30.15,0,29.63,10.0,50.0,310.0,,6.0
2015-11-06 21,712.0,1731.0,30.16,44.0,55.0,0.0,-1,,1.0,67.0,30.16,0,29.63,10.0,50.0,350.0,,9.0
2015-11-06 22,712.0,1731.0,30.18,44.0,53.0,0.0,-1,,,72.0,30.18,0,29.65,10.0,48.0,320.0,,6.0
2015-11-06 23,712.0,1731.0,30.19,44.0,52.0,0.0,-1,,,75.0,30.18,4,29.66,10.0,48.0,350.0,,8.0
2015-11-07 00,712.0,1731.0,30.2,43.0,51.0,0.0,-1,,2.0,74.0,30.2,1,29.67,10.0,47.0,350.0,,3.0
2015-11-07 01,712.0,1731.0,30.19,43.0,50.0,0.0,-1,,,77.0,30.19,0,29.66,10.0,46.0,10.0,,5.0
2015-11-07 02,712.0,1731.0,30.22,43.0,50.0,0.0,-1,,,77.0,30.22,0,29.69,10.0,46.0,320.0,,8.0
2015-11-07 03,712.0,1731.0,30.23,41.0,49.0,0.0,-1,,3.0,74.0,30.22,0,29.7,10.0,45.0,330.0,,3.0
